image_path,model_name,patch_size,orig_class,orig_logit,pert_class,pert_logit_target,pert_logit_pred,attack_success,patch_pos_y,patch_pos_x,time_seconds
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,128,26,2.7780,307,-7.2744,17.9321,True,45,60,6.87
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,64,26,2.7780,31,-6.8897,15.8177,True,78,110,6.87
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,32,26,2.7780,307,-6.7963,8.8738,True,96,129,7.02
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,16,26,2.7780,307,-6.5405,6.1908,True,104,137,6.88
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,8,26,2.7780,307,-1.0094,0.7715,True,109,144,6.89
/kaggle/input/imagenet1kvalid/00027/656960287502912.jpg,densenet169,4,26,2.7780,26,2.3170,2.3170,False,109,145,6.89
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,128,118,1.7896,124,-5.5447,23.0986,True,58,33,6.88
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,64,118,1.7896,121,-3.4476,6.9154,True,122,120,6.87
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,32,118,1.7896,121,-1.1926,1.6977,True,149,126,6.88
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,16,118,1.7896,118,0.1567,0.1567,False,166,135,6.88
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,8,118,1.7896,118,0.8311,0.8311,False,168,146,6.90
/kaggle/input/imagenet1kvalid/00118/676754509149662.jpg,densenet169,4,118,1.7896,118,1.4871,1.4871,False,168,146,6.88
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,128,544,-0.9463,491,-6.7699,27.7289,True,96,46,6.87
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,64,544,-0.9463,491,-6.9056,23.4894,True,136,89,6.87
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,32,544,-0.9463,491,-6.2141,12.7203,True,143,103,6.87
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,16,544,-0.9463,996,-3.8113,0.0704,True,208,64,7.01
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,8,544,-0.9463,491,-2.2940,-1.5660,True,216,69,6.89
/kaggle/input/imagenet1kvalid/00544/7003622866158203.jpg,densenet169,4,544,-0.9463,544,-2.3739,-2.3739,False,220,74,6.88
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,128,946,3.2139,309,-5.8600,17.3377,True,64,64,6.88
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,64,946,3.2139,309,-4.3307,9.6543,True,96,126,6.88
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,32,946,3.2139,310,-4.6175,9.4676,True,120,160,6.88
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,16,946,3.2139,309,-1.6535,5.4551,True,142,174,6.89
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,8,946,3.2139,946,2.0705,2.0705,False,216,216,6.90
/kaggle/input/imagenet1kvalid/00946/508619405161609.jpg,densenet169,4,946,3.2139,946,2.8462,2.8462,False,220,218,6.89
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,128,153,0.7127,266,-5.3781,14.5645,True,30,96,6.87
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,64,153,0.7127,266,-5.2058,10.5165,True,60,132,6.87
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,32,153,0.7127,266,-4.8505,4.9471,True,80,146,6.89
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,16,153,0.7127,202,-3.8547,5.7721,True,66,176,7.02
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,8,153,0.7127,202,-0.8884,-0.4943,True,69,181,6.88
/kaggle/input/imagenet1kvalid/00153/6168335920446255.jpg,densenet169,4,153,0.7127,153,0.2759,0.2759,False,72,184,6.89
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,128,428,7.6034,730,-5.9773,25.5310,True,60,0,6.88
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,64,428,7.6034,730,-5.4926,9.4782,True,84,0,6.88
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,32,428,7.6034,730,-1.7863,-1.2452,True,96,13,6.88
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,16,428,7.6034,428,2.8475,2.8475,False,96,13,6.89
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,8,428,7.6034,428,6.7477,6.7477,False,96,16,6.88
/kaggle/input/imagenet1kvalid/00428/548371071789766.jpg,densenet169,4,428,7.6034,428,6.9203,6.9203,False,96,16,6.88
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,128,151,0.5351,850,-6.1412,23.9757,True,0,50,6.87
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,64,151,0.5351,850,-6.3613,12.8253,True,32,82,6.88
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,32,151,0.5351,158,-5.1548,9.9348,True,60,90,7.01
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,16,151,0.5351,158,-2.3041,2.6359,True,54,124,6.88
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,8,151,0.5351,151,-0.9516,-0.9516,False,56,130,6.88
/kaggle/input/imagenet1kvalid/00158/219007705214352.jpg,densenet169,4,151,0.5351,151,-0.1671,-0.1671,False,56,134,6.89
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,128,503,4.7471,505,-5.6839,12.8810,True,0,78,6.89
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,64,503,4.7471,899,-3.9750,5.6915,True,0,107,6.88
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,32,503,4.7471,899,-1.9462,-0.5871,True,0,125,6.88
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,16,503,4.7471,503,-0.1494,-0.1494,False,0,136,6.88
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,8,503,4.7471,503,2.9255,2.9255,False,0,136,6.89
/kaggle/input/imagenet1kvalid/00503/0032446329359175.jpg,densenet169,4,503,4.7471,503,4.5632,4.5632,False,14,136,6.88
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,128,425,4.1082,807,-6.7590,27.1021,True,64,32,6.88
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,64,425,4.1082,847,-6.4416,12.7677,True,118,80,6.96
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,32,425,4.1082,847,-5.1850,5.9643,True,144,78,6.88
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,16,425,4.1082,807,-0.9387,2.8534,True,140,72,6.89
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,8,425,4.1082,425,1.6561,1.6561,False,148,80,6.88
/kaggle/input/imagenet1kvalid/00425/255029704350264.jpg,densenet169,4,425,4.1082,425,3.9484,3.9484,False,150,82,6.88
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,128,966,1.6861,572,-4.8913,17.4582,True,28,92,6.87
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,64,966,1.6861,907,-2.5929,4.4542,True,62,108,6.87
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,32,966,1.6861,907,-2.5430,-0.4703,True,84,116,6.87
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,16,966,1.6861,966,0.3416,0.3416,False,90,116,6.88
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,8,966,1.6861,966,1.2197,1.2197,False,92,122,7.02
/kaggle/input/imagenet1kvalid/00966/8872576207836484.jpg,densenet169,4,966,1.6861,966,1.4390,1.4390,False,93,121,6.87
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,128,9,4.6820,127,-5.7349,10.5367,True,16,0,6.88
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,64,9,4.6820,127,-3.6354,5.0076,True,40,0,6.88
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,32,9,4.6820,127,-1.3420,0.2401,True,40,0,6.88
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,16,9,4.6820,9,0.3575,0.3575,False,40,0,6.88
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,8,9,4.6820,9,3.3742,3.3742,False,44,0,6.88
/kaggle/input/imagenet1kvalid/00009/908345617326618.jpg,densenet169,4,9,4.6820,9,4.5041,4.5041,False,45,0,6.88
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,128,684,0.4533,650,-6.2509,27.1455,True,54,78,6.88
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,64,684,0.4533,650,-4.9962,22.2054,True,78,64,6.87
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,32,684,0.4533,593,-5.8315,19.3928,True,94,79,7.01
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,16,684,0.4533,650,-3.3954,5.4820,True,96,94,6.88
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,8,684,0.4533,650,-1.2814,1.8604,True,101,102,6.89
/kaggle/input/imagenet1kvalid/00593/7575976739067325.jpg,densenet169,4,684,0.4533,684,0.2568,0.2568,False,102,104,6.88
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,128,696,-2.6715,501,-7.8580,15.8004,True,96,32,6.88
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,64,696,-2.6715,501,-7.0083,8.7042,True,126,62,6.87
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,32,696,-2.6715,501,-6.9839,4.8064,True,136,68,6.88
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,16,696,-2.6715,501,-6.2541,0.3465,True,138,67,6.88
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,8,696,-2.6715,501,-4.2969,-1.7920,True,140,72,6.87
/kaggle/input/imagenet1kvalid/00462/829802655931883.jpg,densenet169,4,696,-2.6715,501,-3.0267,-2.9544,True,141,76,6.88
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,128,161,1.0942,163,-5.9510,12.9448,True,0,14,6.86
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,64,161,1.0942,163,-5.0039,7.3858,True,20,38,7.00
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,32,161,1.0942,163,-1.0852,0.1067,True,56,48,6.87
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,16,161,1.0942,161,0.2112,0.2112,False,60,60,6.89
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,8,161,1.0942,161,0.7588,0.7588,False,69,66,6.87
/kaggle/input/imagenet1kvalid/00161/708613611722733.jpg,densenet169,4,161,1.0942,161,1.0380,1.0380,False,19,42,6.88
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,128,626,-0.1141,503,-6.2996,17.1410,True,0,32,6.87
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,64,626,-0.1141,503,-6.0750,9.8526,True,32,60,6.87
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,32,626,-0.1141,504,-5.4599,6.1649,True,64,84,6.87
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,16,626,-0.1141,526,-4.7667,0.6028,True,78,94,6.87
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,8,626,-0.1141,673,-2.9693,-0.8649,True,77,92,7.02
/kaggle/input/imagenet1kvalid/00504/27706495544911003.jpg,densenet169,4,626,-0.1141,626,-1.4177,-1.4177,False,77,94,6.89
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,128,934,6.5091,114,-6.4417,22.6833,True,64,67,6.88
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,64,934,6.5091,114,-5.5918,14.5617,True,70,92,6.87
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,32,934,6.5091,114,-4.0279,8.0711,True,94,123,6.88
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,16,934,6.5091,934,2.9818,2.9818,False,102,128,6.88
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,8,934,6.5091,934,4.4578,4.4578,False,216,216,6.88
/kaggle/input/imagenet1kvalid/00934/881072892412105.jpg,densenet169,4,934,6.5091,934,5.7756,5.7756,False,220,218,6.88
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,128,563,2.0091,418,-3.1497,16.7583,True,0,22,6.87
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,64,563,2.0091,418,-2.9894,3.9393,True,38,51,6.87
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,32,563,2.0091,418,-2.3417,1.3343,True,64,83,7.01
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,16,563,2.0091,418,-0.8093,0.2309,True,80,96,6.87
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,8,563,2.0091,563,0.8310,0.8310,False,87,102,6.87
/kaggle/input/imagenet1kvalid/00563/174886914903794.jpg,densenet169,4,563,2.0091,563,1.8348,1.8348,False,90,106,6.87
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,128,744,-2.4313,51,-5.9484,28.4732,True,28,96,6.87
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,64,744,-2.4313,51,-5.4004,17.4918,True,48,128,6.87
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,32,744,-2.4313,51,-4.7791,8.0308,True,59,158,6.88
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,16,744,-2.4313,51,-5.3147,-0.3035,True,65,174,6.88
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,8,744,-2.4313,51,-3.9531,-2.4676,True,69,181,6.88
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,densenet169,4,744,-2.4313,51,-2.8051,-2.5012,True,84,170,7.01
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,128,331,-3.2158,104,-6.5943,25.5698,True,32,50,6.88
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,64,331,-3.2158,280,-6.7789,6.8943,True,49,73,6.89
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,32,331,-3.2158,280,-5.7167,1.0114,True,62,103,6.88
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,16,331,-3.2158,280,-5.1198,-2.2845,True,65,109,6.88
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,8,331,-3.2158,330,-3.5470,-2.9692,True,68,110,6.88
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,densenet169,4,331,-3.2158,330,-3.1860,-3.0568,True,68,110,6.88
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,128,482,-0.1183,485,-5.3594,19.6041,True,48,45,6.87
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,64,482,-0.1183,485,-3.7908,7.6971,True,93,65,6.87
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,32,482,-0.1183,485,-2.0204,3.1765,True,96,78,7.03
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,16,482,-0.1183,485,-1.1093,1.5207,True,144,106,6.88
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,8,482,-0.1183,485,-0.5141,0.6596,True,149,109,6.89
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,densenet169,4,482,-0.1183,485,-0.2324,0.0761,True,154,112,6.88
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,128,657,-0.0672,517,-5.2584,16.6911,True,0,96,6.88
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,64,657,-0.0672,744,-1.6144,3.8854,True,30,160,6.87
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,32,657,-0.0672,744,-1.4841,0.0993,True,52,192,6.89
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,16,657,-0.0672,744,-0.2817,-0.2778,True,61,208,6.87
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,8,657,-0.0672,657,-0.2943,-0.2943,False,60,215,6.88
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,densenet169,4,657,-0.0672,657,-0.1045,-0.1045,False,61,218,6.88
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,128,179,-0.2645,245,-5.9149,17.8010,True,25,54,6.87
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,64,179,-0.2645,245,-5.5789,9.7295,True,45,80,6.95
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,32,179,-0.2645,245,-4.7539,4.8951,True,44,91,6.88
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,16,179,-0.2645,245,-3.7120,2.7793,True,38,100,6.89
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,8,179,-0.2645,245,-1.4993,0.5132,True,42,104,6.94
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,densenet169,4,179,-0.2645,179,-0.5137,-0.5137,False,45,106,6.88
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,128,141,6.4143,139,-6.8407,29.1563,True,71,96,6.88
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,64,141,6.4143,139,-6.7644,21.9782,True,102,121,6.88
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,32,141,6.4143,139,-6.7469,14.6248,True,118,142,6.89
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,16,141,6.4143,139,-4.8958,6.3671,True,132,151,6.88
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,8,141,6.4143,141,3.5759,3.5759,False,141,158,6.89
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,densenet169,4,141,6.4143,141,4.4377,4.4377,False,155,152,6.89
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,128,773,7.2678,883,-4.8854,11.6128,True,96,0,6.87
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,64,773,7.2678,883,-0.6773,9.3834,True,146,0,6.89
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,32,773,7.2678,855,-1.1439,7.7751,True,155,14,6.96
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,16,773,7.2678,855,0.8507,1.3890,True,165,21,6.88
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,8,773,7.2678,773,3.9603,3.9603,False,171,26,6.90
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,densenet169,4,773,7.2678,773,6.4633,6.4633,False,175,28,6.88
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,128,319,0.7869,318,-6.6720,22.6945,True,48,30,6.88
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,64,319,0.7869,320,-5.4305,7.5345,True,88,64,6.88
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,32,319,0.7869,320,-4.6538,5.2044,True,120,88,6.89
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,16,319,0.7869,320,-3.1441,2.6711,True,134,104,6.88
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,8,319,0.7869,320,-2.1053,0.8312,True,144,109,6.89
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,densenet169,4,319,0.7869,320,-1.0173,-0.1915,True,146,111,6.89
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,128,101,-0.4377,386,-5.9819,17.4470,True,54,96,6.88
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,64,101,-0.4377,385,-4.0123,9.5735,True,99,104,6.87
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,32,101,-0.4377,385,-3.7474,2.9405,True,130,114,6.89
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,16,101,-0.4377,385,-2.0258,0.2800,True,150,113,6.96
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,8,101,-0.4377,385,-1.0520,-0.9190,True,154,116,6.88
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,densenet169,4,101,-0.4377,101,-0.6222,-0.6222,False,154,118,6.89
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,128,557,3.3906,723,-6.1236,24.0434,True,0,0,6.88
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,64,557,3.3906,723,-5.7826,20.0388,True,0,20,6.88
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,32,557,3.3906,723,-4.6672,10.0724,True,0,32,6.88
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,16,557,3.3906,723,-0.6089,0.6192,True,0,42,6.89
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,8,557,3.3906,557,2.2409,2.2409,False,0,45,6.89
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,densenet169,4,557,3.3906,557,3.1037,3.1037,False,0,48,6.88
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,128,335,6.0355,331,-6.9630,31.1474,True,0,48,6.87
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,64,335,6.0355,330,-5.7800,9.2662,True,0,88,6.87
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,32,335,6.0355,104,-5.0288,14.6016,True,19,106,6.88
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,16,335,6.0355,104,-0.5792,4.4018,True,14,103,6.90
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,8,335,6.0355,335,5.0812,5.0812,False,18,108,6.90
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,densenet169,4,335,6.0355,335,5.9461,5.9461,False,19,109,6.91
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,128,710,-0.1995,674,-6.7092,34.9278,True,24,36,6.89
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,64,710,-0.1995,674,-6.4027,23.9856,True,40,50,6.88
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,32,710,-0.1995,674,-5.8631,11.7644,True,48,57,6.92
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,16,710,-0.1995,882,-3.5584,2.9389,True,56,57,6.88
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,8,710,-0.1995,882,-0.7738,-0.5894,True,57,57,6.90
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,densenet169,4,710,-0.1995,710,-0.3300,-0.3300,False,57,57,6.90
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,128,514,-2.8532,879,-5.9391,30.5335,True,0,32,6.88
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,64,514,-2.8532,395,-6.8161,11.2831,True,38,29,6.88
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,32,514,-2.8532,395,-6.6202,6.7386,True,35,30,6.88
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,16,514,-2.8532,395,-6.0925,0.9831,True,46,32,6.89
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,8,514,-2.8532,733,-3.5454,-2.8920,True,216,0,6.88
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,densenet169,4,514,-2.8532,733,-3.1480,-3.1294,True,220,0,6.88
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,128,812,3.4681,404,-6.0671,21.1813,True,36,46,6.92
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,64,812,3.4681,404,-6.1838,13.5436,True,54,78,7.12
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,32,812,3.4681,404,-5.4444,6.5926,True,54,94,6.91
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,16,812,3.4681,404,-4.8469,4.7335,True,61,92,6.89
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,8,812,3.4681,404,-4.0763,3.1073,True,63,96,6.88
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,densenet169,4,812,3.4681,812,0.4616,0.4616,False,62,98,6.90
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,128,653,6.4926,883,-4.2516,12.7363,True,0,28,6.88
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,64,653,6.4926,898,-1.6553,8.1831,True,0,22,6.88
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,32,653,6.4926,898,1.1599,1.1937,True,0,33,6.88
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,16,653,6.4926,653,3.5031,3.5031,False,0,40,6.88
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,8,653,6.4926,653,5.2781,5.2781,False,0,45,6.88
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,densenet169,4,653,6.4926,653,6.0891,6.0891,False,0,45,6.90
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,128,372,-1.6214,366,-6.5787,17.4471,True,33,60,6.87
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,64,372,-1.6214,373,-6.1847,11.2629,True,73,64,6.87
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,32,372,-1.6214,366,-5.8392,6.6767,True,96,94,6.88
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,16,372,-1.6214,366,-5.1361,2.4395,True,110,108,6.89
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,8,372,-1.6214,372,-2.5571,-2.5571,False,116,108,7.01
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,densenet169,4,372,-1.6214,372,-1.9832,-1.9832,False,132,107,6.87
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,densenet169,128,755,6.2240,835,-5.3922,18.3338,True,32,62,6.88
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,densenet169,64,755,6.2240,807,-2.4846,10.4418,True,84,122,6.88
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,densenet169,32,755,6.2240,807,-3.7547,7.9583,True,98,126,6.88
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,densenet169,16,755,6.2240,755,4.0227,4.0227,False,104,129,6.88
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,densenet169,8,755,6.2240,755,5.3610,5.3610,False,118,139,6.88
